-17.00237,19.86007,-0.85383
-17.00237,20.06285,-0.87006
-17.00237,20.26562,-0.87923
-17.00237,20.46840,-0.87592
-17.00237,20.67118,-0.85976
-17.00237,20.87395,-0.83788
-17.00237,21.07673,-0.82275
-17.00237,21.27951,-0.82453
-17.00237,21.48228,-0.84359
-17.00237,21.68506,-0.86858
-17.00237,21.88784,-0.88538
-17.00237,22.09061,-0.88493
-17.00237,22.29339,-0.86328
-17.00237,22.49617,-0.83000
-17.00237,22.69894,-0.81459
-17.00237,22.90172,-0.81901
-17.00237,23.10450,-0.83476
-17.00237,23.30727,-0.85526
-17.00237,23.51005,-0.87674
-17.00237,23.71283,-0.89739
-17.00237,23.91560,-0.91655
-17.00237,24.11838,-0.93412
-17.00237,24.32116,-0.95028
-17.00237,24.52393,-0.96525
-17.00237,24.72671,-0.97928
-17.00237,24.92949,-0.99255
-17.00237,25.13226,-1.00523
-17.00237,25.33504,-1.01745
-17.00237,25.53782,-1.02929
-17.00237,25.74059,-1.04082
-17.00237,25.94337,-1.05210
-16.80155,-1.63425,-0.62135
-16.80155,-1.43148,-0.62292
-16.80155,-1.22870,-0.62452
-16.80155,-1.02592,-0.62615
-16.80155,-0.82315,-0.62781
-16.80155,-0.62037,-0.62949
-16.80155,-0.41759,-0.63120
-16.80155,-0.21482,-0.63294
-16.80155,-0.01204,-0.63471
-16.80155,0.19074,-0.63650
-16.80155,0.39351,-0.63832
-16.80155,0.59629,-0.64016
-16.80155,0.79907,-0.64203
-16.80155,1.00184,-0.64393
-16.80155,1.20462,-0.64585
-16.80155,1.40740,-0.64780
-16.80155,1.61017,-0.64978
-16.80155,1.81295,-0.65178
-16.80155,2.01573,-0.65380
-16.80155,2.21850,-0.65585
-16.80155,2.42128,-0.65793
-16.80155,2.62405,-0.66003
-16.80155,2.82683,-0.66215
-16.80155,3.02961,-0.66430
-16.80155,3.23238,-0.66648
-16.80155,3.43516,-0.66867
-16.80155,3.63794,-0.67090
-16.80155,3.84071,-0.67315
-16.80155,4.04349,-0.67542
-16.80155,4.24627,-0.67772
-16.80155,4.44904,-0.68004
-16.80155,4.65182,-0.68238
-16.80155,4.85460,-0.68475
-16.80155,5.05737,-0.68715
-16.80155,5.26015,-0.68957
-16.80155,5.46293,-0.69201
-16.80155,5.66570,-0.69448
-16.80155,5.86848,-0.69698
-16.80155,6.07126,-0.69950
-16.80155,6.27403,-0.70204
-16.80155,6.47681,-0.70461
-16.80155,6.67959,-0.70721
-16.80155,6.88236,-0.70983
-16.80155,7.08514,-0.71247
-16.80155,7.28792,-0.71514
-16.80155,7.49069,-0.71783
-16.80155,7.69347,-0.72055
-16.80155,7.89625,-0.72329
-16.80155,8.09902,-0.72606
-16.80155,8.30180,-0.72885
-16.80155,8.50458,-0.73166
-16.80155,8.70735,-0.73450
-16.80155,8.91013,-0.73736
-16.80155,9.11291,-0.74024
-16.80155,9.31568,-0.74314
-16.80155,9.51846,-0.74605
-16.80155,9.72124,-0.74899
-16.80155,9.92401,-0.75195
-16.80155,10.12679,-0.75492
-16.80155,10.32957,-0.75790
-16.80155,10.53234,-0.76090
-16.80155,10.73512,-0.76391
-16.80155,10.93790,-0.76693
-16.80155,11.14067,-0.76995
-16.80155,11.34345,-0.77298
-16.80155,11.54623,-0.77601
-16.80155,11.74900,-0.77903
-16.80155,11.95178,-0.78206
-16.80155,12.15456,-0.78507
-16.80155,12.35733,-0.78808
-16.80155,12.56011,-0.79107
-16.80155,12.76289,-0.79404
-16.80155,12.96566,-0.79698
-16.80155,13.16844,-0.79990
-16.80155,13.37122,-0.80279
-16.80155,13.57399,-0.80564
-16.80155,13.77677,-0.80845
-16.80155,13.97955,-0.81121
-16.80155,14.18232,-0.81393
-16.80155,14.38510,-0.81659
-16.80155,14.58788,-0.81920
-16.80155,14.79065,-0.82175
-16.80155,14.99343,-0.82426
-16.80155,15.19621,-0.82673
-16.80155,15.39898,-0.82918
-16.80155,15.60176,-0.83163
-16.80155,15.80454,-0.83410
-16.80155,16.00731,-0.83666
-16.80155,16.21009,-0.83936
-16.80155,16.41287,-0.84226
-16.80155,16.61564,-0.84544
-16.80155,16.81842,-0.84897
-16.80155,17.02120,-0.85285
-16.80155,17.22397,-0.85702
-16.80155,17.42675,-0.86122
-16.80155,17.62953,-0.86496
-16.80155,17.83230,-0.86739
-16.80155,18.03508,-0.86737
-16.80155,18.23786,-0.86357
-16.80155,18.44063,-0.85498
-16.80155,18.64341,-0.84159
-16.80155,18.84619,-0.82515
-16.80155,19.04896,-0.80957
-16.80155,19.25174,-0.80014
-16.80155,19.45452,-0.80147
-16.80155,19.65729,-0.81485
-16.80155,19.86007,-0.83690
-16.80155,20.06285,-0.86012
-16.80155,20.26562,-0.87491
-16.80155,20.46840,-0.87277
-16.80155,20.67118,-0.85174
-16.80155,20.87395,-0.82148
-16.80155,21.07673,-0.79958
-16.80155,21.27951,-0.79732
-16.80155,21.48228,-0.81111
-16.80155,21.68506,-0.82870
-16.80155,21.88784,-0.83821
-16.80155,22.09061,-0.83191
-16.80155,22.29339,-0.80826
-16.80155,22.49617,-0.77879
-16.80155,22.69894,-0.77268
-16.80155,22.90172,-0.78973
-16.80155,23.10450,-0.81562
-16.80155,23.30727,-0.84275
-16.80155,23.51005,-0.86798
-16.80155,23.71283,-0.89046
-16.80155,23.91560,-0.91029
-16.80155,24.11838,-0.92790
-16.80155,24.32116,-0.94380
-16.80155,24.52393,-0.95839
-16.80155,24.72671,-0.97202
-16.80155,24.92949,-0.98494
-16.80155,25.13226,-0.99731
-16.80155,25.33504,-1.00927
-16.80155,25.53782,-1.02090
-16.80155,25.74059,-1.03227
-16.80155,25.94337,-1.04343
-16.60073,-1.63425,-0.61111
-16.60073,-1.43148,-0.61268
-16.60073,-1.22870,-0.61428
-16.60073,-1.02592,-0.61591
-16.60073,-0.82315,-0.61756
-16.60073,-0.62037,-0.61924
-16.60073,-0.41759,-0.62095
-16.60073,-0.21482,-0.62268
-16.60073,-0.01204,-0.62444
-16.60073,0.19074,-0.62623
-16.60073,0.39351,-0.62805
-16.60073,0.59629,-0.62989
-16.60073,0.79907,-0.63175
-16.60073,1.00184,-0.63364
-16.60073,1.20462,-0.63556
-16.60073,1.40740,-0.63750
-16.60073,1.61017,-0.63947
-16.60073,1.81295,-0.64146
-16.60073,2.01573,-0.64348
-16.60073,2.21850,-0.64552
-16.60073,2.42128,-0.64759
-16.60073,2.62405,-0.64968
-16.60073,2.82683,-0.65179
-16.60073,3.02961,-0.65393
-16.60073,3.23238,-0.65610
-16.60073,3.43516,-0.65829
-16.60073,3.63794,-0.66050
-16.60073,3.84071,-0.66273
-16.60073,4.04349,-0.66499
-16.60073,4.24627,-0.66728
-16.60073,4.44904,-0.66959
-16.60073,4.65182,-0.67192
-16.60073,4.85460,-0.67428
-16.60073,5.05737,-0.67666
-16.60073,5.26015,-0.67906
-16.60073,5.46293,-0.68149
-16.60073,5.66570,-0.68395
-16.60073,5.86848,-0.68643
-16.60073,6.07126,-0.68893
-16.60073,6.27403,-0.69146
-16.60073,6.47681,-0.69401
-16.60073,6.67959,-0.69659
-16.60073,6.88236,-0.69919
-16.60073,7.08514,-0.70182
-16.60073,7.28792,-0.70447
-16.60073,7.49069,-0.70715
-16.60073,7.69347,-0.70985
-16.60073,7.89625,-0.71258
-16.60073,8.09902,-0.71533
-16.60073,8.30180,-0.71810
-16.60073,8.50458,-0.72090
-16.60073,8.70735,-0.72372
-16.60073,8.91013,-0.72656
-16.60073,9.11291,-0.72942
-16.60073,9.31568,-0.73231
-16.60073,9.51846,-0.73521
-16.60073,9.72124,-0.73813
-16.60073,9.92401,-0.74107
-16.60073,10.12679,-0.74403
-16.60073,10.32957,-0.74700
-16.60073,10.53234,-0.74999
-16.60073,10.73512,-0.75298
-16.60073,10.93790,-0.75598
-16.60073,11.14067,-0.75899
-16.60073,11.34345,-0.76201
-16.60073,11.54623,-0.76503
-16.60073,11.74900,-0.76804
-16.60073,11.95178,-0.77105
-16.60073,12.15456,-0.77405
-16.60073,12.35733,-0.77704
-16.60073,12.56011,-0.78001
-16.60073,12.76289,-0.78296
-16.60073,12.96566,-0.78589
-16.60073,13.16844,-0.78879
-16.60073,13.37122,-0.79164
-16.60073,13.57399,-0.79446
-16.60073,13.77677,-0.79723
-16.60073,13.97955,-0.79995
-16.60073,14.18232,-0.80261
-16.60073,14.38510,-0.80521
-16.60073,14.58788,-0.80773
-16.60073,14.79065,-0.81019
-16.60073,14.99343,-0.81258
-16.60073,15.19621,-0.81491
-16.60073,15.39898,-0.81718
-16.60073,15.60176,-0.81942
-16.60073,15.80454,-0.82166
-16.60073,16.00731,-0.82395
-16.60073,16.21009,-0.82636
-16.60073,16.41287,-0.82899
-16.60073,16.61564,-0.83196
-16.60073,16.81842,-0.83540
-16.60073,17.02120,-0.83942
-16.60073,17.22397,-0.84409
-16.60073,17.42675,-0.84927
-16.60073,17.62953,-0.85456
-16.60073,17.83230,-0.85907
-16.60073,18.03508,-0.86132
-16.60073,18.23786,-0.85934
-16.60073,18.44063,-0.85118
-16.60073,18.64341,-0.83589
-16.60073,18.84619,-0.81492
-16.60073,19.04896,-0.79307
-16.60073,19.25174,-0.77786
-16.60073,19.45452,-0.77649
-16.60073,19.65729,-0.79143
-16.60073,19.86007,-0.81852
-16.60073,20.06285,-0.84824
-16.60073,20.26562,-0.86843
-16.60073,20.46840,-0.86817
-16.60073,20.67118,-0.84600
-16.60073,20.87395,-0.81581
-16.60073,21.07673,-0.79339
-16.60073,21.27951,-0.78623
-16.60073,21.48228,-0.79156
-16.60073,21.68506,-0.80076
-16.60073,21.88784,-0.80485
-16.60073,22.09061,-0.79806
-16.60073,22.29339,-0.78051
-16.60073,22.49617,-0.76156
-16.60073,22.69894,-0.76045
-16.60073,22.90172,-0.78453
-16.60073,23.10450,-0.81544
-16.60073,23.30727,-0.84463
-16.60073,23.51005,-0.86989
-16.60073,23.71283,-0.89134
-16.60073,23.91560,-0.90973
-16.60073,24.11838,-0.92588
-16.60073,24.32116,-0.94045
-16.60073,24.52393,-0.95392
-16.60073,24.72671,-0.96664
-16.60073,24.92949,-0.97882
-16.60073,25.13226,-0.99062
-16.60073,25.33504,-1.00214
-16.60073,25.53782,-1.01343
-16.60073,25.74059,-1.02453
-16.60073,25.94337,-1.03547
-16.39992,-1.63425,-0.60094
-16.39992,-1.43148,-0.60251
-16.39992,-1.22870,-0.60411
-16.39992,-1.02592,-0.60573
-16.39992,-0.82315,-0.60738
-16.39992,-0.62037,-0.60906
-16.39992,-0.41759,-0.61077
-16.39992,-0.21482,-0.61250
-16.39992,-0.01204,-0.61426
-16.39992,0.19074,-0.61604
-16.39992,0.39351,-0.61785
-16.39992,0.59629,-0.61969
-16.39992,0.79907,-0.62155
-16.39992,1.00184,-0.62343
-16.39992,1.20462,-0.62534
-16.39992,1.40740,-0.62728
-16.39992,1.61017,-0.62924
-16.39992,1.81295,-0.63122
-16.39992,2.01573,-0.63323
-16.39992,2.21850,-0.63527
-16.39992,2.42128,-0.63733
-16.39992,2.62405,-0.63941
-16.39992,2.82683,-0.64151
-16.39992,3.02961,-0.64364
-16.39992,3.23238,-0.64580
-16.39992,3.43516,-0.64798
-16.39992,3.63794,-0.65018
-16.39992,3.84071,-0.65240
-16.39992,4.04349,-0.65465
-16.39992,4.24627,-0.65692
-16.39992,4.44904,-0.65922
-16.39992,4.65182,-0.66154
-16.39992,4.85460,-0.66388
-16.39992,5.05737,-0.66625
-16.39992,5.26015,-0.66864
-16.39992,5.46293,-0.67106
-16.39992,5.66570,-0.67350
-16.39992,5.86848,-0.67596
-16.39992,6.07126,-0.67845
-16.39992,6.27403,-0.68096
-16.39992,6.47681,-0.68350
-16.39992,6.67959,-0.68606
-16.39992,6.88236,-0.68865
-16.39992,7.08514,-0.69126
-16.39992,7.28792,-0.69390
-16.39992,7.49069,-0.69656
-16.39992,7.69347,-0.69924
-16.39992,7.89625,-0.70195
-16.39992,8.09902,-0.70469
-16.39992,8.30180,-0.70745
-16.39992,8.50458,-0.71023
-16.39992,8.70735,-0.71303
-16.39992,8.91013,-0.71586
-16.39992,9.11291,-0.71871
-16.39992,9.31568,-0.72158
-16.39992,9.51846,-0.72447
-16.39992,9.72124,-0.72738
-16.39992,9.92401,-0.73030
-16.39992,10.12679,-0.73325
-16.39992,10.32957,-0.73621
-16.39992,10.53234,-0.73918
-16.39992,10.73512,-0.74216
-16.39992,10.93790,-0.74516
-16.39992,11.14067,-0.74816
-16.39992,11.34345,-0.75116
-16.39992,11.54623,-0.75417
-16.39992,11.74900,-0.75717
-16.39992,11.95178,-0.76017
-16.39992,12.15456,-0.76317
-16.39992,12.35733,-0.76614
-16.39992,12.56011,-0.76911
-16.39992,12.76289,-0.77205
-16.39992,12.96566,-0.77496
-16.39992,13.16844,-0.77784
-16.39992,13.37122,-0.78068
-16.39992,13.57399,-0.78348
-16.39992,13.77677,-0.78622
-16.39992,13.97955,-0.78891
-16.39992,14.18232,-0.79152
-16.39992,14.38510,-0.79406
-16.39992,14.58788,-0.79652
-16.39992,14.79065,-0.79890
-16.39992,14.99343,-0.80117
-16.39992,15.19621,-0.80336
-16.39992,15.39898,-0.80545
-16.39992,15.60176,-0.80747
-16.39992,15.80454,-0.80944
-16.39992,16.00731,-0.81140
-16.39992,16.21009,-0.81343
-16.39992,16.41287,-0.81564
-16.39992,16.61564,-0.81817
-16.39992,16.81842,-0.82124
-16.39992,17.02120,-0.82508
-16.39992,17.22397,-0.82990
-16.39992,17.42675,-0.83583
-16.39992,17.62953,-0.84266
-16.39992,17.83230,-0.84964
-16.39992,18.03508,-0.85513
-16.39992,18.23786,-0.85647
-16.39992,18.44063,-0.85049
-16.39992,18.64341,-0.83486
-16.39992,18.84619,-0.81032
-16.39992,19.04896,-0.78260
-16.39992,19.25174,-0.76171
-16.39992,19.45452,-0.75707
-16.39992,19.65729,-0.77157
-16.39992,19.86007,-0.79987
-16.39992,20.06285,-0.83028
-16.39992,20.26562,-0.84984
-16.39992,20.46840,-0.85062
-16.39992,20.67118,-0.83424
-16.39992,20.87395,-0.81085
-16.39992,21.07673,-0.79153
-16.39992,21.27951,-0.78216
-16.39992,21.48228,-0.78202
-16.39992,21.68506,-0.78615
-16.39992,21.88784,-0.78882
-16.39992,22.09061,-0.78655
-16.39992,22.29339,-0.78007
-16.39992,22.49617,-0.77547
-16.39992,22.69894,-0.78274
-16.39992,22.90172,-0.80721
-16.39992,23.10450,-0.83576
-16.39992,23.30727,-0.86091
-16.39992,23.51005,-0.88170
-16.39992,23.71283,-0.89899
-16.39992,23.91560,-0.91384
-16.39992,24.11838,-0.92714
-16.39992,24.32116,-0.93947
-16.39992,24.52393,-0.95122
-16.39992,24.72671,-0.96263
-16.39992,24.92949,-0.97383
-16.39992,25.13226,-0.98489
-16.39992,25.33504,-0.99583
-16.39992,25.53782,-1.00669
-16.39992,25.74059,-1.01745
-16.39992,25.94337,-1.02813
-16.19910,-1.63425,-0.59085
-16.19910,-1.43148,-0.59241
-16.19910,-1.22870,-0.59401
-16.19910,-1.02592,-0.59563
-16.19910,-0.82315,-0.59728
-16.19910,-0.62037,-0.59896
-16.19910,-0.41759,-0.60066
-16.19910,-0.21482,-0.60239
-16.19910,-0.01204,-0.60414
-16.19910,0.19074,-0.60592
-16.19910,0.39351,-0.60773
-16.19910,0.59629,-0.60956
-16.19910,0.79907,-0.61142
-16.19910,1.00184,-0.61330
-16.19910,1.20462,-0.61520
-16.19910,1.40740,-0.61713
-16.19910,1.61017,-0.61909
-16.19910,1.81295,-0.62106
-16.19910,2.01573,-0.62307
-16.19910,2.21850,-0.62509
-16.19910,2.42128,-0.62714
-16.19910,2.62405,-0.62922
-16.19910,2.82683,-0.63131
-16.19910,3.02961,-0.63344
-16.19910,3.23238,-0.63558
-16.19910,3.43516,-0.63775
-16.19910,3.63794,-0.63994
-16.19910,3.84071,-0.64215
-16.19910,4.04349,-0.64439
-16.19910,4.24627,-0.64665
-16.19910,4.44904,-0.64893
-16.19910,4.65182,-0.65124
-16.19910,4.85460,-0.65357
-16.19910,5.05737,-0.65593
-16.19910,5.26015,-0.65830
-16.19910,5.46293,-0.66071
-16.19910,5.66570,-0.66313
-16.19910,5.86848,-0.66558
-16.19910,6.07126,-0.66805
-16.19910,6.27403,-0.67055
-16.19910,6.47681,-0.67308
-16.19910,6.67959,-0.67562
-16.19910,6.88236,-0.67819
-16.19910,7.08514,-0.68079
-16.19910,7.28792,-0.68341
-16.19910,7.49069,-0.68606
-16.19910,7.69347,-0.68873
-16.19910,7.89625,-0.69142
-16.19910,8.09902,-0.69414
-16.19910,8.30180,-0.69688
-16.19910,8.50458,-0.69965
-16.19910,8.70735,-0.70244
-16.19910,8.91013,-0.70525
-16.19910,9.11291,-0.70809
-16.19910,9.31568,-0.71095
-16.19910,9.51846,-0.71382
-16.19910,9.72124,-0.71672
-16.19910,9.92401,-0.71964
-16.19910,10.12679,-0.72257
-16.19910,10.32957,-0.72552
-16.19910,10.53234,-0.72848
-16.19910,10.73512,-0.73146
-16.19910,10.93790,-0.73445
-16.19910,11.14067,-0.73744
-16.19910,11.34345,-0.74044
-16.19910,11.54623,-0.74344
-16.19910,11.74900,-0.74644
-16.19910,11.95178,-0.74943
-16.19910,12.15456,-0.75242
-16.19910,12.35733,-0.75540
-16.19910,12.56011,-0.75835
-16.19910,12.76289,-0.76129
-16.19910,12.96566,-0.76420
-16.19910,13.16844,-0.76707
-16.19910,13.37122,-0.76991
-16.19910,13.57399,-0.77269
-16.19910,13.77677,-0.77542
-16.19910,13.97955,-0.77809
-16.19910,14.18232,-0.78068
-16.19910,14.38510,-0.78319
-16.19910,14.58788,-0.78560
-16.19910,14.79065,-0.78790
-16.19910,14.99343,-0.79009
-16.19910,15.19621,-0.79215
-16.19910,15.39898,-0.79409
-16.19910,15.60176,-0.79589
-16.19910,15.80454,-0.79757
-16.19910,16.00731,-0.79916
-16.19910,16.21009,-0.80072
-16.19910,16.41287,-0.80236
-16.19910,16.61564,-0.80423
-16.19910,16.81842,-0.80658
-16.19910,17.02120,-0.80976
-16.19910,17.22397,-0.81416
-16.19910,17.42675,-0.82020
-16.19910,17.62953,-0.82807
-16.19910,17.83230,-0.83739
-16.19910,18.03508,-0.84662
-16.19910,18.23786,-0.85259
-16.19910,18.44063,-0.85061
-16.19910,18.64341,-0.83657
-16.19910,18.84619,-0.81071
-16.19910,19.04896,-0.78114
-16.19910,19.25174,-0.75916
-16.19910,19.45452,-0.75254
-16.19910,19.65729,-0.76302
-16.19910,19.86007,-0.78534
-16.19910,20.06285,-0.80958
-16.19910,20.26562,-0.82579
-16.19910,20.46840,-0.82848
-16.19910,20.67118,-0.81876
-16.19910,20.87395,-0.80298
-16.19910,21.07673,-0.78854
-16.19910,21.27951,-0.78012
-16.19910,21.48228,-0.77845
-16.19910,21.68506,-0.78142
-16.19910,21.88784,-0.78620
-16.19910,22.09061,-0.79121
-16.19910,22.29339,-0.79739
-16.19910,22.49617,-0.80801
-16.19910,22.69894,-0.82630
-16.19910,22.90172,-0.84975
-16.19910,23.10450,-0.87052
-16.19910,23.30727,-0.88673
-16.19910,23.51005,-0.89957
-16.19910,23.71283,-0.91045
-16.19910,23.91560,-0.92039
-16.19910,24.11838,-0.93000
-16.19910,24.32116,-0.93963
-16.19910,24.52393,-0.94940
-16.19910,24.72671,-0.95936
-16.19910,24.92949,-0.96949
-16.19910,25.13226,-0.97975
-16.19910,25.33504,-0.99010
-16.19910,25.53782,-1.00049
